doi,Si,Si_location,Ge,Ge_location,Al,Al_location,OH,OH_location,H2O,H2O_location,HF,HF_location,SDA,SDA_location,B,B_location,Time,Time_location,Temp,Temp_location,SDA Type,SDA Type_location,Extracted,Extracted_location,From?,Page in paper,Train/Test
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,10.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,6.0,Table Header,150.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,ITQ-37,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,10.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,12.0,Table Header,150.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,ITQ-37,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,10.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,24.0,Table Header,150.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,ITQ-37,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,14.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,2.0,Table Header,150.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,Amorphous,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,14.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,6.0,Table Header,150.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,Amorphous,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,14.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,12.0,Table Header,150.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,Amorphous,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,14.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,24.0,Table Header,150.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,ITQ-37+ITQ-17,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,6.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,2.0,Table Header,170.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,ITQ-37,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,6.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,6.0,Table Header,170.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,ITQ-37,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,6.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,12.0,Table Header,170.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,ITQ-37,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,6.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,24.0,Table Header,170.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,ITQ-7,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,10.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,2.0,Table Header,170.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,ITQ-37,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,10.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,6.0,Table Header,170.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,ITQ-37,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,10.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,12.0,Table Header,170.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,ITQ-37,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,10.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,24.0,Table Header,170.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,ITQ-37,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,14.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,2.0,Table Header,170.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,ITQ-37,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,14.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,6.0,Table Header,170.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,ITQ-37,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,14.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,12.0,Table Header,170.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,ITQ-37+ITQ-17,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,14.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,24.0,Table Header,170.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,ITQ-37+ITQ-17,Table Cell,Table,2,
10.1021/cm1006108,1,Table Column,0.5,Table Column,0.0,Not Present,0.375,Table Column,37.5,Table Column,0.0,Not Present,0.375,Table Column,0.0,Not Present,144.0,Table Column,175.0,Not on page,SDA1 hydroxide,Not on page,UTL,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,0.5,Table Column,0.0,Not Present,0.875,Table Column,37.5,Table Column,0.0,Not Present,0.875,Table Column,0.0,Not Present,144.0,Table Column,175.0,Not on page,SDA1 hydroxide,Not on page,UTL,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,0.5,Table Column,0.0,Not Present,0.875,Table Column,37.5,Table Column,0.0,Not Present,0.875,Table Column,0.0,Not Present,96.0,Table Column,175.0,Not on page,SDA1 hydroxide,Not on page,UTL,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,0.5,Table Column,0.0,Not Present,0.5,Table Column,37.5,Table Column,0.0,Not Present,0.5,Table Column,0.0,Not Present,144.0,Table Column,175.0,Not on page,SDA1 hydroxide,Not on page,UTL,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,0.5,Table Column,0.0,Not Present,0.75,Table Column,37.5,Table Column,0.0,Not Present,0.75,Table Column,0.0,Not Present,144.0,Table Column,175.0,Not on page,SDA1 hydroxide,Not on page,UTL,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,0.2,Table Column,0.0,Not Present,0.4,Table Column,30.0,Table Column,0.0,Not Present,0.4,Table Column,0.0,Not Present,144.0,Table Column,175.0,Not on page,SDA1 hydroxide,Not on page,UTL,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,1.0,Table Column,0.0,Not Present,0.667,Table Column,50.0,Table Column,0.0,Not Present,0.667,Table Column,0.0,Not Present,144.0,Table Column,175.0,Not on page,SDA1 hydroxide,Not on page,UTL,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,1.0,Table Column,0.0,Not Present,0.667,Table Column,50.0,Table Column,0.0,Not Present,0.667,Table Column,0.0,Not Present,72.0,Table Column,175.0,Not on page,SDA1 hydroxide,Not on page,UTL,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,0.5,Table Column,0.0,Not Present,0.625,Table Column,37.5,Table Column,0.0,Not Present,0.625,Table Column,0.0,Not Present,144.0,Table Column,175.0,Not on page,SDA6 hydroxide,Not on page,UTL,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,0.5,Table Column,0.0,Not Present,0.75,Table Column,37.5,Table Column,0.0,Not Present,0.75,Table Column,0.0,Not Present,144.0,Table Column,175.0,Not on page,SDA2 hydroxide,Not on page,UTL,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,0.5,Table Column,0.0,Not Present,0.75,Table Column,37.5,Table Column,0.0,Not Present,0.75,Table Column,0.0,Not Present,96.0,Table Column,175.0,Not on page,SDA5 hydroxide,Not on page,UTL,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,0.5,Table Column,0.0,Not Present,0.25,Table Column,37.5,Table Column,0.0,Not Present,0.25,Table Column,0.0,Not Present,192.0,Table Column,175.0,Not on page,SDA3 hydroxide,Not on page,UTL,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,0.5,Table Column,0.0,Not Present,0.563,Table Column,37.5,Table Column,0.0,Not Present,0.563,Table Column,0.0,Not Present,144.0,Table Column,175.0,Not on page,SDA7 hydroxide,Not on page,UTL,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,0.5,Table Column,0.0,Not Present,0.75,Table Column,37.5,Table Column,0.0,Not Present,0.75,Table Column,0.0,Not Present,144.0,Table Column,175.0,Not on page,SDA8 hydroxide,Not on page,UTL,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,0.5,Table Column,0.0,Not Present,0.5,Table Column,37.5,Table Column,0.0,Not Present,0.5,Table Column,0.0,Not Present,144.0,Table Column,175.0,Not on page,SDA4 hydroxide,Not on page,UTL,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,0.5,Table Column,0.0,Not Present,0.625,Table Column,37.5,Table Column,0.0,Not Present,0.625,Table Column,0.0,Not Present,216.0,Table Column,175.0,Not on page,SDA9 hydroxide,Not on page,UTL,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,0.5,Table Column,0.0,Not Present,0.25,Table Column,37.5,Table Column,0.0,Not Present,0.25,Table Column,0.0,Not Present,168.0,Table Column,175.0,Not on page,SDA10 hydroxide,Not on page,UTL,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,0.5,Table Column,0.0,Not Present,0.25,Table Column,37.5,Table Column,0.0,Not Present,0.25,Table Column,0.0,Not Present,96.0,Table Column,175.0,Not on page,"2,10-dimethyl-15,16-benzo[a,a]-6,8-diazoniadispiro [5.1.5.4]heptadecane hydroxide",Not on page,UTL,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,0.5,Table Column,0.0,Not Present,0.5,Table Column,37.5,Table Column,0.0,Not Present,0.5,Table Column,0.0,Not Present,144.0,Table Column,175.0,Not on page,SDA12 hydroxide,Not on page,UTL,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,0.5,Table Column,0.0,Not Present,0.375,Table Column,37.5,Table Column,0.0,Not Present,0.375,Table Column,0.0,Not Present,144.0,Table Column,175.0,Not on page,SDA13 hydroxide,Not on page,UTL,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,0.5,Table Column,0.0,Not Present,0.231,Table Column,37.5,Table Column,0.0,Not Present,0.231,Table Column,0.0,Not Present,216.0,Table Column,175.0,Not on page,SDA14 hydroxide,Not on page,MEL,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,0.5,Table Column,0.0,Not Present,0.313,Table Column,37.5,Table Column,0.0,Not Present,0.313,Table Column,0.0,Not Present,144.0,Table Column,175.0,Not on page,SDA14 hydroxide,Not on page,MTW,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,0.5,Table Column,0.0,Not Present,0.278,Table Column,37.5,Table Column,0.0,Not Present,0.278,Table Column,0.0,Not Present,144.0,Table Column,175.0,Not on page,SDA15 hydroxide,Not on page,UTL,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,0.5,Table Column,0.0,Not Present,0.43,Table Column,37.5,Table Column,0.0,Not Present,0.43,Table Column,0.0,Not Present,336.0,Table Column,175.0,Not on page,SDA15 hydroxide,Not on page,MTW,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,0.5,Table Column,0.0,Not Present,0.5,Table Column,37.5,Table Column,0.0,Not Present,0.5,Table Column,0.0,Not Present,144.0,Table Column,175.0,Not on page,SDA16 hydroxide,Not on page,UTL,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,0.5,Table Column,0.0,Not Present,0.375,Table Column,37.5,Table Column,0.0,Not Present,0.375,Table Column,0.0,Not Present,168.0,Table Column,175.0,Not on page,SDA16 hydroxide,Not on page,MTW,Table Column,Table,6,
10.1021/cm1006108,1,Table Column,0.5,Table Column,0.0,Not Present,0.375,Table Column,37.5,Table Column,0.0,Not Present,0.375,Table Column,0.0,Not Present,144.0,Table Column,175.0,Not on page,SDA17 hydroxide,Not on page,amorph,Table Column,Table,6,
10.1016/j.jcrysgro.2009.08.031,1,Table Column,0.0,Table Column,0.0,Not Present,0.25,Table Column,10.0,Table Column,0.5,Table Column,0.25,Table Column,0.0,Not Present,144.0,Table Column,200.0,Table Column,tetramethylammonium hydroxide,Page Text,MTN,Table Column,Table,2,
10.1016/j.jcrysgro.2009.08.031,1,Table Column,0.0,Table Column,0.0,Not Present,0.25,Table Column,10.0,Table Column,0.0,Table Column,0.25,Table Column,0.0,Not Present,144.0,Table Column,200.0,Table Column,tetramethylammonium hydroxide,Page Text,"MTN, amorphous",Table Column,Table,2,
10.1016/j.jcrysgro.2009.08.031,1,Table Column,0.0,Table Column,0.0,Not Present,0.25,Table Column,60.0,Table Column,0.5,Table Column,0.25,Table Column,0.0,Not Present,144.0,Table Column,200.0,Table Column,tetramethylammonium hydroxide,Page Text,"MTN, amorphous",Table Column,Table,2,
10.1016/j.jcrysgro.2009.08.031,1,Table Column,0.0,Table Column,0.0,Not Present,0.25,Table Column,10.0,Table Column,0.5,Table Column,0.25,Table Column,0.0,Not Present,144.0,Table Column,200.0,Table Column,tetramethylammonium hydroxide,Page Text,MTN,Table Column,Table,2,
10.1016/j.jcrysgro.2009.08.031,1,Table Column,0.176,Table Column,0.0,Not Present,0.294,Table Column,11.765,Table Column,0.588,Table Column,0.294,Table Column,0.0,Not Present,144.0,Table Column,200.0,Table Column,tetramethylammonium hydroxide,Page Text,MTN,Table Column,Table,2,
10.1016/j.jcrysgro.2009.08.031,1,Table Column,0.493,Table Column,0.0,Not Present,0.373,Table Column,14.925,Table Column,0.746,Table Column,0.373,Table Column,0.0,Not Present,144.0,Table Column,200.0,Table Column,tetramethylammonium hydroxide,Page Text,"MTN, AST",Table Column,Table,2,
10.1016/j.jcrysgro.2009.08.031,1,Table Column,1.0,Table Column,0.0,Not Present,0.5,Table Column,20.0,Table Column,1.0,Table Column,0.5,Table Column,0.0,Not Present,144.0,Table Column,200.0,Table Column,tetramethylammonium hydroxide,Page Text,AST,Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,10.448,Table Column,0.746,Table Column,0.373,Table Column,0.0,Not Present,120.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,ITQ-29,Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,10.448,Table Column,0.746,Table Column,0.373,Table Column,0.0,Not Present,120.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,"ITQ-29, AST",Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,10.448,Table Column,0.746,Table Column,0.373,Table Column,0.0,Not Present,120.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,"ITQ-29, amorphous",Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,10.448,Table Column,0.746,Table Column,0.373,Table Column,0.0,Not Present,120.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,ITQ-29,Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,10.448,Table Column,0.746,Table Column,0.373,Table Column,0.0,Not Present,120.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,"ITQ-29, AST",Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,10.448,Table Column,0.746,Table Column,0.373,Table Column,0.0,Not Present,120.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,"ITQ-29, AST",Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,10.448,Table Column,0.746,Table Column,0.373,Table Column,0.0,Not Present,72.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,ITQ-29,Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,10.448,Table Column,0.746,Table Column,0.373,Table Column,0.0,Not Present,120.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,ITQ-29,Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,10.448,Table Column,0.746,Table Column,0.373,Table Column,0.0,Not Present,168.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,"ITQ-29, AST",Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,10.448,Table Column,0.746,Table Column,0.373,Table Column,0.0,Not Present,240.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,AST,Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,10.448,Table Column,0.746,Table Column,0.373,Table Column,0.0,Not Present,168.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,"ITQ-29, AST",Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,44.776,Table Column,0.746,Table Column,0.373,Table Column,0.0,Not Present,168.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,ITQ-29,Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,59.701,Table Column,0.746,Table Column,0.373,Table Column,0.0,Not Present,168.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,"ITQ-29, amorphous",Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,119.403,Table Column,0.746,Table Column,0.373,Table Column,0.0,Not Present,168.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,"ITQ-29, amorphous",Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,44.776,Table Column,0.746,Table Column,0.746,Table Column,0.0,Not Present,120.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,"ITQ-29, AST",Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,44.776,Table Column,0.746,Table Column,0.56,Table Column,0.0,Not Present,120.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,"ITQ-29, AST",Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,44.776,Table Column,0.746,Table Column,0.373,Table Column,0.0,Not Present,120.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,ITQ-29,Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,44.776,Table Column,0.746,Table Column,0.0,Table Column,0.0,Not Present,120.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,"ITQ-29, unknown",Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,44.776,Table Column,0.0,Table Column,0.373,Table Column,0.0,Not Present,120.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,ITQ-29,Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,44.776,Table Column,0.373,Table Column,0.373,Table Column,0.0,Not Present,120.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,ITQ-29,Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,44.776,Table Column,0.746,Table Column,0.373,Table Column,0.0,Not Present,120.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,ITQ-29,Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,44.776,Table Column,1.119,Table Column,0.373,Table Column,0.0,Not Present,120.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,ITQ-29,Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,44.776,Table Column,1.493,Table Column,0.373,Table Column,0.0,Not Present,120.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,ITQ-29,Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,44.776,Table Column,1.866,Table Column,0.373,Table Column,0.0,Not Present,120.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,ITQ-29,Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.0,Table Column,0.0,Not Present,0.5,Table Column,30.0,Table Column,0.5,Table Column,0.373,Table Column,0.0,Not Present,120.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,Amorphous,Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.176,Table Column,0.0,Not Present,0.588,Table Column,35.294,Table Column,0.588,Table Column,0.373,Table Column,0.0,Not Present,120.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,"ITQ-29, Amorphous",Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.493,Table Column,0.0,Not Present,0.746,Table Column,44.776,Table Column,0.746,Table Column,0.373,Table Column,0.0,Not Present,120.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,ITQ-29,Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,1.0,Table Column,0.0,Not Present,1.0,Table Column,60.0,Table Column,1.0,Table Column,0.373,Table Column,0.0,Not Present,120.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,"ITQ-29, AST",Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,3.0,Table Column,0.0,Not Present,2.0,Table Column,120.0,Table Column,2.0,Table Column,0.373,Table Column,0.0,Not Present,120.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,"ITQ-29, AST",Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,0,Table Column,1.0,Table Column,0.0,Not Present,0.5,Table Column,30.0,Table Column,0.5,Table Column,0.373,Table Column,0.0,Not Present,120.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,"AST, unknown",Table Column,Table,2,
10.1016/j.micromeso.2009.05.004,1,Table Column,0.0,Table Column,0.0,Not Present,0.5,Table Column,30.0,Table Column,0.5,Table Column,0.373,Table Column,0.0,Not Present,120.0,Table Column,150.0,Not on page,"4-Methyl-2,3,6,7-tetrahydro-1H,5H-pyrido[3.2.1-ij] quinolini- um hydroxide",Page Text,Amorphous,Table Column,Table,2,
